Site_ID,Latitude,Longitude,Elevation_in_Meters,State,Species_ID,Genus,Species,Common_Name,Kingdom,Phenophase_ID,Phenophase_Description,First_Yes_Sample_Size,Mean_First_Yes_Year,Mean_First_Yes_DOY,Mean_First_Yes_Julian_Date,SE_First_Yes_In_Days,Min_First_Yes_DOY,Max_First_Yes_DOY,Median_First_Yes_DOY,Mean_NumDays_Since_Prior_No,SE_NumDays_Since_Prior_No,Last_Yes_Sample_Size,Mean_Last_Yes_Year,Mean_Last_Yes_DOY,Mean_Last_Yes_Julian_Date,SE_Last_Yes_in_Days,Mean_NumDays_Until_Next_No,SE_NumDays_Until_Next_No,Mean_AGDD
9927,39.498241,-104.89093,1921,CO,88,Prunus,persica,peach,Plantae,467,Early season leaf expansion,1,2019,119,2458603,-9999.0,119,119,119,15.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,441.75
9927,39.498241,-104.89093,1921,CO,88,Prunus,persica,peach,Plantae,500,Flowers or flower buds,1,2019,119,2458603,-9999.0,119,119,119,15.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,441.75
9927,39.498241,-104.89093,1921,CO,88,Prunus,persica,peach,Plantae,501,Open flowers,1,2019,119,2458603,-9999.0,119,119,119,15.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,441.75
10143,39.579479,-105.124023,1740,CO,88,Prunus,persica,peach,Plantae,371,Breaking leaf buds,1,2019,95,2458579,-9999.0,95,95,95,1.0,-9999.0,1,2019,115,2458599,-9999.0,2.0,-9999.0,236.75
10143,39.579479,-105.124023,1740,CO,88,Prunus,persica,peach,Plantae,390,Ripe fruits,1,2019,225,2458709,-9999.0,225,225,225,3.0,-9999.0,1,2019,235,2458719,-9999.0,3.0,-9999.0,2311.25
10143,39.579479,-105.124023,1740,CO,88,Prunus,persica,peach,Plantae,467,Early season leaf expansion,1,2019,114,2458598,-9999.0,114,114,114,1.0,-9999.0,1,2019,117,2458601,-9999.0,1.0,-9999.0,408.0
10143,39.579479,-105.124023,1740,CO,88,Prunus,persica,peach,Plantae,471,Falling leaves,1,2019,245,2458729,-9999.0,245,245,245,7.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,2748.0
10143,39.579479,-105.124023,1740,CO,88,Prunus,persica,peach,Plantae,483,Leaves,1,2019,104,2458588,-9999.0,104,104,104,2.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,304.5
10143,39.579479,-105.124023,1740,CO,88,Prunus,persica,peach,Plantae,498,Colored leaves,1,2019,245,2458729,-9999.0,245,245,245,7.0,-9999.0,1,2019,284,2458768,-9999.0,3.0,-9999.0,2748.0
10143,39.579479,-105.124023,1740,CO,88,Prunus,persica,peach,Plantae,500,Flowers or flower buds,1,2019,109,2458593,-9999.0,109,109,109,2.0,-9999.0,1,2019,136,2458620,-9999.0,2.0,-9999.0,352.25
10143,39.579479,-105.124023,1740,CO,88,Prunus,persica,peach,Plantae,501,Open flowers,1,2019,118,2458602,-9999.0,118,118,118,1.0,-9999.0,1,2019,136,2458620,-9999.0,2.0,-9999.0,459.5
10143,39.579479,-105.124023,1740,CO,88,Prunus,persica,peach,Plantae,516,Fruits,1,2019,135,2458619,-9999.0,135,135,135,1.0,-9999.0,1,2019,235,2458719,-9999.0,3.0,-9999.0,616.5
16610,37.991367,-122.132027,79,CA,88,Prunus,persica,peach,Plantae,371,Breaking leaf buds,2,2019,50,2458534,7.5,42,57,50,7.5,0.5,2,2019,153,2458637,96.0,3.0,1.0,492.5
16610,37.991367,-122.132027,79,CA,88,Prunus,persica,peach,Plantae,467,Early season leaf expansion,1,2019,242,2458726,-9999.0,242,242,242,3.0,-9999.0,1,2019,274,2458758,-9999.0,7.0,-9999.0,3906.5
16610,37.991367,-122.132027,79,CA,88,Prunus,persica,peach,Plantae,471,Falling leaves,3,2019,275,2458759,8.9628864398325,260,291,274,3.6666666666667,0.33333333333333,3,2019,338,2458822,4.1633319989323,6.0,1.0,4596.5833333333
16610,37.991367,-122.132027,79,CA,88,Prunus,persica,peach,Plantae,483,Leaves,0,-9999,-9999,-9999,-9999.0,-9999,-9999,-9999,-9999.0,-9999.0,3,2019,338,2458822,4.1633319989323,6.0,1.0,-9999.0
16610,37.991367,-122.132027,79,CA,88,Prunus,persica,peach,Plantae,498,Colored leaves,3,2019,245,2458729,1.3333333333333,242,246,246,3.6666666666667,0.33333333333333,3,2019,338,2458822,4.1633319989323,6.0,1.0,3969.8333333333
16610,37.991367,-122.132027,79,CA,88,Prunus,persica,peach,Plantae,500,Flowers or flower buds,3,2019,49,2458533,4.0,45,57,45,4.6666666666667,1.6666666666667,2,2019,52,2458536,7.0,4.0,0.0,488.91666666667
24548,32.213543,-110.987022,833,AZ,88,Prunus,persica,peach,Plantae,467,Early season leaf expansion,2,2019,84,2458568,3.5,80,87,84,9.5,2.5,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,1042.24
24548,32.213543,-110.987022,833,AZ,88,Prunus,persica,peach,Plantae,471,Falling leaves,2,2019,331,2458815,0.0,331,331,331,28.0,0.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,7312.75
24548,32.213543,-110.987022,833,AZ,88,Prunus,persica,peach,Plantae,483,Leaves,1,2019,80,2458564,-9999.0,80,80,80,12.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,979.77
24548,32.213543,-110.987022,833,AZ,88,Prunus,persica,peach,Plantae,498,Colored leaves,2,2019,331,2458815,0.0,331,331,331,28.0,0.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,7312.75
24548,32.213543,-110.987022,833,AZ,88,Prunus,persica,peach,Plantae,501,Open flowers,1,2019,87,2458571,-9999.0,87,87,87,7.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,1104.71
25992,39.9361,-86.118439,242,IN,88,Prunus,persica,peach,Plantae,371,Breaking leaf buds,1,2019,92,2458576,-9999.0,92,92,92,9.0,-9999.0,4,2019,103,2458587,1.25,11.75,2.25,215.44
25992,39.9361,-86.118439,242,IN,88,Prunus,persica,peach,Plantae,467,Early season leaf expansion,4,2019,103,2458587,1.25,99,104,104,5.5,0.5,4,2019,127,2458611,4.0,3.25,1.25,346.94
25992,39.9361,-86.118439,242,IN,88,Prunus,persica,peach,Plantae,471,Falling leaves,4,2019,139,2458623,4.0414518843274,132,146,139,7.0,0.0,4,2019,230,2458714,24.322057889907,12.0,3.1358146203711,843.58
25992,39.9361,-86.118439,242,IN,88,Prunus,persica,peach,Plantae,483,Leaves,4,2019,102,2458586,1.4433756729741,99,104,102,6.0,0.57735026918963,1,2019,301,2458785,-9999.0,20.0,-9999.0,332.62
25992,39.9361,-86.118439,242,IN,88,Prunus,persica,peach,Plantae,498,Colored leaves,4,2019,132,2458616,0.0,132,132,132,7.0,0.0,4,2019,201,2458685,35.968736424845,13.75,3.9024564913227,718.22
31691,34.804592,-111.804695,1242,AZ,88,Prunus,persica,peach,Plantae,371,Breaking leaf buds,1,2019,85,2458569,-9999.0,85,85,85,20.0,-9999.0,1,2019,107,2458591,-9999.0,7.0,-9999.0,569.5
31691,34.804592,-111.804695,1242,AZ,88,Prunus,persica,peach,Plantae,467,Early season leaf expansion,1,2019,85,2458569,-9999.0,85,85,85,20.0,-9999.0,1,2019,114,2458598,-9999.0,7.0,-9999.0,569.5
31691,34.804592,-111.804695,1242,AZ,88,Prunus,persica,peach,Plantae,483,Leaves,1,2019,85,2458569,-9999.0,85,85,85,20.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,569.5
31691,34.804592,-111.804695,1242,AZ,88,Prunus,persica,peach,Plantae,500,Flowers or flower buds,2,2019,75,2458559,10.0,65,85,75,17.0,3.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,473.0
31691,34.804592,-111.804695,1242,AZ,88,Prunus,persica,peach,Plantae,501,Open flowers,2,2019,85,2458569,0.0,85,85,85,20.0,0.0,1,2019,114,2458598,-9999.0,7.0,-9999.0,569.5
31691,34.804592,-111.804695,1242,AZ,88,Prunus,persica,peach,Plantae,516,Fruits,1,2019,107,2458591,-9999.0,107,107,107,7.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,859.5
33097,29.761166,-98.442459,356,TX,88,Prunus,persica,peach,Plantae,371,Breaking leaf buds,1,2019,21,2458505,-9999.0,21,21,21,4.0,-9999.0,1,2019,40,2458524,-9999.0,15.0,-9999.0,216.8
33097,29.761166,-98.442459,356,TX,88,Prunus,persica,peach,Plantae,467,Early season leaf expansion,1,2019,30,2458514,-9999.0,30,30,30,9.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,295.18
33097,29.761166,-98.442459,356,TX,88,Prunus,persica,peach,Plantae,483,Leaves,1,2019,30,2458514,-9999.0,30,30,30,9.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,295.18
33097,29.761166,-98.442459,356,TX,88,Prunus,persica,peach,Plantae,501,Open flowers,1,2019,32,2458516,-9999.0,32,32,32,2.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,318.09
33097,29.761166,-98.442459,356,TX,88,Prunus,persica,peach,Plantae,516,Fruits,1,2019,55,2458539,-9999.0,55,55,55,15.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,601.83
35648,39.766155,-75.516747,31,DE,88,Prunus,persica,peach,Plantae,471,Falling leaves,0,-9999,-9999,-9999,-9999.0,-9999,-9999,-9999,-9999.0,-9999.0,1,2019,341,2458825,-9999.0,23.0,-9999.0,-9999.0
35648,39.766155,-75.516747,31,DE,88,Prunus,persica,peach,Plantae,483,Leaves,0,-9999,-9999,-9999,-9999.0,-9999,-9999,-9999,-9999.0,-9999.0,1,2019,334,2458818,-9999.0,7.0,-9999.0,-9999.0
35648,39.766155,-75.516747,31,DE,88,Prunus,persica,peach,Plantae,498,Colored leaves,0,-9999,-9999,-9999,-9999.0,-9999,-9999,-9999,-9999.0,-9999.0,1,2019,334,2458818,-9999.0,7.0,-9999.0,-9999.0
9927,39.498241,-104.89093,1921,CO,88,Prunus,persica,peach,Plantae,371,Breaking leaf buds,1,2020,101,2458950,-9999.0,101,101,101,4.0,-9999.0,1,2020,101,2458950,-9999.0,10.0,-9999.0,382.02
9927,39.498241,-104.89093,1921,CO,88,Prunus,persica,peach,Plantae,467,Early season leaf expansion,1,2020,127,2458976,-9999.0,127,127,127,8.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,626.8
9927,39.498241,-104.89093,1921,CO,88,Prunus,persica,peach,Plantae,483,Leaves,1,2020,127,2458976,-9999.0,127,127,127,8.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,626.8
9927,39.498241,-104.89093,1921,CO,88,Prunus,persica,peach,Plantae,500,Flowers or flower buds,1,2020,119,2458968,-9999.0,119,119,119,8.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,510.75
9927,39.498241,-104.89093,1921,CO,88,Prunus,persica,peach,Plantae,501,Open flowers,1,2020,121,2458970,-9999.0,121,121,121,2.0,-9999.0,1,2020,121,2458970,-9999.0,6.0,-9999.0,540.63
10143,39.579479,-105.124023,1740,CO,88,Prunus,persica,peach,Plantae,371,Breaking leaf buds,1,2020,91,2458940,-9999.0,91,91,91,2.0,-9999.0,1,2020,138,2458987,-9999.0,1.0,-9999.0,258.26
10143,39.579479,-105.124023,1740,CO,88,Prunus,persica,peach,Plantae,467,Early season leaf expansion,1,2020,122,2458971,-9999.0,122,122,122,1.0,-9999.0,1,2020,296,2459145,-9999.0,5.0,-9999.0,507.93
10143,39.579479,-105.124023,1740,CO,88,Prunus,persica,peach,Plantae,471,Falling leaves,1,2020,264,2459113,-9999.0,264,264,264,2.0,-9999.0,1,2020,296,2459145,-9999.0,5.0,-9999.0,3278.41
10143,39.579479,-105.124023,1740,CO,88,Prunus,persica,peach,Plantae,483,Leaves,1,2020,115,2458964,-9999.0,115,115,115,1.0,-9999.0,1,2020,174,2459023,-9999.0,10.0,-9999.0,408.61
10143,39.579479,-105.124023,1740,CO,88,Prunus,persica,peach,Plantae,498,Colored leaves,1,2020,264,2459113,-9999.0,264,264,264,2.0,-9999.0,1,2020,296,2459145,-9999.0,5.0,-9999.0,3278.41
10143,39.579479,-105.124023,1740,CO,88,Prunus,persica,peach,Plantae,500,Flowers or flower buds,1,2020,96,2458945,-9999.0,96,96,96,2.0,-9999.0,1,2020,135,2458984,-9999.0,2.0,-9999.0,281.63
10143,39.579479,-105.124023,1740,CO,88,Prunus,persica,peach,Plantae,501,Open flowers,1,2020,98,2458947,-9999.0,98,98,98,1.0,-9999.0,1,2020,135,2458984,-9999.0,2.0,-9999.0,305.28
16610,37.991367,-122.132027,79,CA,88,Prunus,persica,peach,Plantae,371,Breaking leaf buds,3,2020,37,2458886,0.57735026918963,36,38,37,1.0,0.0,3,2020,131,2458980,61.333333333333,2.6666666666667,1.6666666666667,383.42666666667
16610,37.991367,-122.132027,79,CA,88,Prunus,persica,peach,Plantae,467,Early season leaf expansion,3,2020,61,2458910,1.6666666666667,58,63,63,1.0,0.0,3,2020,257,2459106,19.0,5.6666666666667,2.3333333333333,725.33666666667
16610,37.991367,-122.132027,79,CA,88,Prunus,persica,peach,Plantae,471,Falling leaves,3,2020,218,2459067,2.6666666666667,215,223,215,3.3333333333333,0.33333333333333,3,2020,311,2459160,2.9627314724385,3.3333333333333,0.66666666666667,3512.96
16610,37.991367,-122.132027,79,CA,88,Prunus,persica,peach,Plantae,483,Leaves,3,2020,61,2458910,1.6666666666667,58,63,63,1.0,0.0,3,2020,279,2459128,0.0,1.0,0.0,725.33666666667
16610,37.991367,-122.132027,79,CA,88,Prunus,persica,peach,Plantae,498,Colored leaves,3,2020,196,2459045,0.66666666666667,195,197,195,4.3333333333333,1.6666666666667,3,2020,304,2459153,8.9690826980491,2.0,1.0,3059.5633333333
16610,37.991367,-122.132027,79,CA,88,Prunus,persica,peach,Plantae,500,Flowers or flower buds,3,2020,44,2458893,0.0,44,44,44,1.0,0.0,3,2020,50,2458899,1.0,1.6666666666667,0.66666666666667,478.45
16610,37.991367,-122.132027,79,CA,88,Prunus,persica,peach,Plantae,501,Open flowers,3,2020,56,2458905,0.66666666666667,55,57,55,2.3333333333333,0.66666666666667,2,2020,59,2458908,4.0,1.0,0.0,637.23333333333
16610,37.991367,-122.132027,79,CA,88,Prunus,persica,peach,Plantae,504,Recent fruit or seed drop,2,2020,200,2459049,4.5,195,204,200,3.5,2.5,2,2020,209,2459058,3.5,3.0,0.0,3135.155
16610,37.991367,-122.132027,79,CA,88,Prunus,persica,peach,Plantae,516,Fruits,2,2020,200,2459049,2.5,197,202,200,2.5,1.5,2,2020,209,2459058,3.5,3.0,0.0,3135.89
24548,32.213543,-110.987022,833,AZ,88,Prunus,persica,peach,Plantae,371,Breaking leaf buds,2,2020,71,2458920,0.0,71,71,71,14.0,0.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,897.2
24548,32.213543,-110.987022,833,AZ,88,Prunus,persica,peach,Plantae,390,Ripe fruits,2,2020,256,2459105,0.0,256,256,256,21.0,0.0,1,2020,228,2459077,-9999.0,7.0,-9999.0,5926.32
24548,32.213543,-110.987022,833,AZ,88,Prunus,persica,peach,Plantae,467,Early season leaf expansion,2,2020,71,2458920,0.0,71,71,71,14.0,0.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,897.2
24548,32.213543,-110.987022,833,AZ,88,Prunus,persica,peach,Plantae,483,Leaves,2,2020,71,2458920,0.0,71,71,71,14.0,0.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,897.2
24548,32.213543,-110.987022,833,AZ,88,Prunus,persica,peach,Plantae,500,Flowers or flower buds,2,2020,71,2458920,0.0,71,71,71,14.0,0.0,1,2020,162,2459011,-9999.0,21.0,-9999.0,897.2
24548,32.213543,-110.987022,833,AZ,88,Prunus,persica,peach,Plantae,501,Open flowers,2,2020,71,2458920,0.0,71,71,71,14.0,0.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,897.2
24548,32.213543,-110.987022,833,AZ,88,Prunus,persica,peach,Plantae,504,Recent fruit or seed drop,1,2020,256,2459105,-9999.0,256,256,256,21.0,-9999.0,1,2020,228,2459077,-9999.0,7.0,-9999.0,5926.32
25992,39.9361,-86.118439,242,IN,88,Prunus,persica,peach,Plantae,371,Breaking leaf buds,4,2020,81,2458930,0.0,81,81,81,20.0,0.0,4,2020,104,2458953,2.9154759474227,7.0,1.1547005383793,246.36
25992,39.9361,-86.118439,242,IN,88,Prunus,persica,peach,Plantae,467,Early season leaf expansion,4,2020,96,2458945,1.1086778913042,93,98,97,2.5,0.86602540378444,4,2020,131,2458980,0.0,14.0,0.0,383.0775
25992,39.9361,-86.118439,242,IN,88,Prunus,persica,peach,Plantae,471,Falling leaves,4,2020,152,2459001,2.857738033247,145,159,152,8.75,1.75,3,2020,187,2459036,0.0,28.0,0.0,1106.205
25992,39.9361,-86.118439,242,IN,88,Prunus,persica,peach,Plantae,483,Leaves,4,2020,96,2458945,1.0,93,97,97,3.25,0.75,1,2020,131,2458980,-9999.0,14.0,-9999.0,378.82
25992,39.9361,-86.118439,242,IN,88,Prunus,persica,peach,Plantae,498,Colored leaves,4,2020,147,2458996,1.75,145,152,145,12.25,1.75,2,2020,173,2459022,14.0,24.5,3.5,992.9125
25992,39.9361,-86.118439,242,IN,88,Prunus,persica,peach,Plantae,500,Flowers or flower buds,4,2020,81,2458930,0.0,81,81,81,20.0,0.0,4,2020,114,2458963,3.5,7.5,0.5,246.36
25992,39.9361,-86.118439,242,IN,88,Prunus,persica,peach,Plantae,501,Open flowers,4,2020,94,2458943,1.0,93,97,93,1.75,0.75,4,2020,114,2458963,3.5,7.5,0.5,357.96
25992,39.9361,-86.118439,242,IN,88,Prunus,persica,peach,Plantae,504,Recent fruit or seed drop,0,-9999,-9999,-9999,-9999.0,-9999,-9999,-9999,-9999.0,-9999.0,1,2020,264,2459113,-9999.0,21.0,-9999.0,-9999.0
25992,39.9361,-86.118439,242,IN,88,Prunus,persica,peach,Plantae,516,Fruits,4,2020,126,2458975,1.75,124,131,124,8.75,1.75,3,2020,168,2459017,18.666666666667,25.666666666667,2.3333333333333,684.3125
35648,39.766155,-75.516747,31,DE,88,Prunus,persica,peach,Plantae,371,Breaking leaf buds,1,2020,75,2458924,-9999.0,75,75,75,7.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,369.0
35648,39.766155,-75.516747,31,DE,88,Prunus,persica,peach,Plantae,467,Early season leaf expansion,1,2020,100,2458949,-9999.0,100,100,100,25.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,616.46
35648,39.766155,-75.516747,31,DE,88,Prunus,persica,peach,Plantae,483,Leaves,1,2020,100,2458949,-9999.0,100,100,100,25.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,616.46
35648,39.766155,-75.516747,31,DE,88,Prunus,persica,peach,Plantae,498,Colored leaves,1,2020,61,2458910,-9999.0,61,61,61,14.0,-9999.0,1,2020,61,2458910,-9999.0,6.0,-9999.0,247.25
35648,39.766155,-75.516747,31,DE,88,Prunus,persica,peach,Plantae,500,Flowers or flower buds,1,2020,100,2458949,-9999.0,100,100,100,25.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,616.46
35648,39.766155,-75.516747,31,DE,88,Prunus,persica,peach,Plantae,501,Open flowers,1,2020,100,2458949,-9999.0,100,100,100,25.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,616.46
37293,35.531059,-94.169556,242,AR,88,Prunus,persica,peach,Plantae,371,Breaking leaf buds,1,2020,85,2458934,-9999.0,85,85,85,21.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,658.37
37293,35.531059,-94.169556,242,AR,88,Prunus,persica,peach,Plantae,500,Flowers or flower buds,1,2020,85,2458934,-9999.0,85,85,85,21.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,658.37
37293,35.531059,-94.169556,242,AR,88,Prunus,persica,peach,Plantae,501,Open flowers,1,2020,85,2458934,-9999.0,85,85,85,21.0,-9999.0,0,-9999,-9999,-9999,-9999.0,-9999.0,-9999.0,658.37
37760,35.688911,-83.747101,358,TN,88,Prunus,persica,peach,Plantae,371,Breaking leaf buds,0,-9999,-9999,-9999,-9999.0,-9999,-9999,-9999,-9999.0,-9999.0,1,2020,88,2458937,-9999.0,11.0,-9999.0,-9999.0
37890,40.183697,-76.251785,111,PA,88,Prunus,persica,peach,Plantae,371,Breaking leaf buds,1,2020,113,2458962,-9999.0,113,113,113,11.0,-9999.0,1,2020,119,2458968,-9999.0,10.0,-9999.0,629.38
37890,40.183697,-76.251785,111,PA,88,Prunus,persica,peach,Plantae,467,Early season leaf expansion,1,2020,102,2458951,-9999.0,102,102,102,5.0,-9999.0,1,2020,102,2458951,-9999.0,11.0,-9999.0,546.78
37890,40.183697,-76.251785,111,PA,88,Prunus,persica,peach,Plantae,483,Leaves,1,2020,102,2458951,-9999.0,102,102,102,5.0,-9999.0,1,2020,102,2458951,-9999.0,11.0,-9999.0,546.78
37890,40.183697,-76.251785,111,PA,88,Prunus,persica,peach,Plantae,500,Flowers or flower buds,0,-9999,-9999,-9999,-9999.0,-9999,-9999,-9999,-9999.0,-9999.0,1,2020,113,2458962,-9999.0,6.0,-9999.0,-9999.0
37890,40.183697,-76.251785,111,PA,88,Prunus,persica,peach,Plantae,501,Open flowers,1,2020,95,2458944,-9999.0,95,95,95,3.0,-9999.0,1,2020,102,2458951,-9999.0,11.0,-9999.0,469.09
40610,40.602875,-74.591888,109,NJ,88,Prunus,persica,peach,Plantae,471,Falling leaves,1,2020,288,2459137,-9999.0,288,288,288,8.0,-9999.0,1,2020,315,2459164,-9999.0,6.0,-9999.0,4035.76
40610,40.602875,-74.591888,109,NJ,88,Prunus,persica,peach,Plantae,483,Leaves,0,-9999,-9999,-9999,-9999.0,-9999,-9999,-9999,-9999.0,-9999.0,1,2020,315,2459164,-9999.0,6.0,-9999.0,-9999.0
40610,40.602875,-74.591888,109,NJ,88,Prunus,persica,peach,Plantae,498,Colored leaves,0,-9999,-9999,-9999,-9999.0,-9999,-9999,-9999,-9999.0,-9999.0,1,2020,315,2459164,-9999.0,6.0,-9999.0,-9999.0
